N,P,K,temperature,humidity,ph,rainfall,label
91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,watermelon
116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,watermelon
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,watermelon
88,29,51,24.71885473,88.94568335,6.095689937,48.45978627,watermelon
118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,watermelon
92,21,48,25.81692236,82.043255,6.377427122,54.82963379,watermelon
106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,watermelon
99,5,47,24.13078816,84.84494575,6.649086972,51.19470197,watermelon
98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,watermelon
108,22,46,26.17668721,86.72952049999998,6.121168559,53.33484977,watermelon
119,7,55,26.03867719,84.6378378,6.031424482,44.3993381,watermelon
117,27,48,26.53259325,82.39053979,6.835268183999999,54.30660782,watermelon
109,10,53,26.81938687,87.8274604,6.5517503060000015,46.06193778,watermelon
80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,watermelon
100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,watermelon
91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,watermelon
86,6,53,25.92030221,83.47202566,6.921847887999999,42.10681516,watermelon
107,5,52,26.6634609,89.98405233,6.8814257460000015,57.40847165,watermelon
103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,watermelon
101,20,48,24.6774157,82.75411437,6.206247493999999,57.05709413,watermelon
85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,watermelon
84,7,51,26.81530456,87.65694462,6.399669044,55.74073582,watermelon
102,28,54,25.15623099,80.27525115,6.862157042000001,55.49541453,watermelon
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,watermelon
97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,watermelon
90,16,45,24.92093261,80.61750795,6.291540277999999,50.55710813,watermelon
95,12,46,26.21667586,81.01009354,6.32281728,54.65423596,watermelon
82,23,49,26.81383586,87.21986949,6.873283991,51.70497792,watermelon
82,25,51,24.31334971,87.47409052,6.074209622000001,48.11248366,watermelon
110,28,46,24.29105004,88.04541346,6.49889585,51.26046418,watermelon
118,21,51,24.42998931,86.33904774,6.678805092,48.58241822,watermelon
120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,watermelon
91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,watermelon
81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,watermelon
101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,watermelon
101,17,55,24.37118217,87.1269128,6.451499763999999,44.63907691,watermelon
111,6,53,26.493064500000006,88.59143088,6.313512998999999,46.06382209,watermelon
107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,watermelon
115,11,46,24.41592661,89.39655519,6.623167177000001,40.32161859,watermelon
84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,watermelon
120,7,47,24.24782473,83.03687902,6.653867608,54.76576239999999,watermelon
91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,watermelon
89,22,52,24.89681131,86.10782926,6.217300786,53.14626213,watermelon
113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,watermelon
97,22,50,26.26028739,86.14585891,6.769893799999998,58.97878791,watermelon
117,30,50,24.90123934,87.20772913,6.744966312000001,46.59207341,watermelon
90,14,52,24.84740848,89.20454622,6.391858432,59.67927244,watermelon
104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,watermelon
81,16,45,26.90435747,86.25426228,6.727468157000001,59.75980023,watermelon
88,5,47,25.86475496,86.67468041,6.662244646,41.16554802,watermelon
92,7,45,26.70607759,81.14149505,6.944640222,51.51033554,watermelon
81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,watermelon
111,5,55,26.283443,84.42478917,6.520663422,50.78669728,watermelon
108,23,51,26.84366082,83.85039964,6.106500787000001,40.228644,watermelon
113,30,50,26.03967219,83.9862443,6.277484042999999,43.87712348,watermelon
83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,watermelon
101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,watermelon
114,21,55,25.4438391,87.93923120000002,6.472756256,57.51549686,watermelon
99,6,45,26.12588914,86.5507939,6.000975617000001,40.71210074,watermelon
92,20,55,25.10474753,87.52676159999999,6.5877912620000005,59.26519444,watermelon
92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,watermelon
91,24,55,26.27061608,83.09194521,6.259086582999999,46.76837499,watermelon
110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,watermelon
112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,watermelon
89,25,54,24.69368934,85.56967628,6.353107392999999,48.99390828,watermelon
100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,watermelon
83,22,54,25.89762315,81.96664832,6.277245253999999,54.49960057,watermelon
95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,watermelon
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,watermelon
97,12,47,25.28784623,89.63667876,6.765094963999998,58.28697664,watermelon
110,7,45,26.63838589,84.69546874,6.189213927000001,48.32428609,watermelon
96,18,50,25.3310446,84.30533791,6.904241707000001,41.53218699,watermelon
83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,watermelon
120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,watermelon
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon
114,27,48,27.82054812,93.03555162,6.528404377999999,26.32405487,muskmelon
101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon
118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon
95,26,45,29.91690582,94.55695552,6.117530021,28.16057247,muskmelon
81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon
117,24,53,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon
114,30,51,29.24908541,90.06998135,6.069171847000001,25.93496537,muskmelon
113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon
108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon
81,30,48,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon
115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon
83,7,45,29.08417927,90.73891887,6.704104127000001,25.33014238,muskmelon
84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon
109,26,45,28.27973674,90.38971208,6.224535448999998,21.58992507,muskmelon
95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon
119,5,55,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon
110,14,51,27.02415146,91.66737633,6.085444691,21.26034986,muskmelon
82,18,48,29.09588297,94.16748386,6.1590508160000015,26.70581328,muskmelon
87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon
85,9,53,28.20619412,92.86798698,6.447662945,28.78654515,muskmelon
100,6,53,29.05248036,93.92217834,6.105909623,23.66620626,muskmelon
107,12,46,29.57240298,93.61870344,6.559763394,27.56918621,muskmelon
91,13,47,29.10968327,92.43510994,6.14410903,27.95602304,muskmelon
102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,muskmelon
117,25,53,29.11858526,92.12543021,6.413927319,24.52020164,muskmelon
85,21,52,29.62800691,90.10051615,6.0751441160000015,23.69586761,muskmelon
104,25,55,29.81196601,90.36881284,6.123802502,22.68766503,muskmelon
102,24,54,27.72338349,90.93897939,6.698468621,22.81863447,muskmelon
116,25,50,29.26092798,92.92367701,6.088885814,28.70627683,muskmelon
100,17,48,29.72791119,94.29753295,6.367800632000001,26.52364146,muskmelon
110,25,54,28.91105641,90.78413842,6.425930938,23.44398467,muskmelon
104,25,51,28.96361426,93.88482153,6.469983276000002,23.56130173,muskmelon
107,11,54,28.59052369,91.33617236,6.094016337999999,29.44008034,muskmelon
98,26,52,27.33897716,90.69759008,6.150090898999999,28.69113835,muskmelon
88,17,52,29.90415889,90.75284363,6.646962425,25.37828397,muskmelon
87,25,46,27.42711692,90.02696201,6.379690748,21.7508774,muskmelon
120,8,46,29.55657523,90.70937262,6.732834334,28.36535596,muskmelon
95,13,46,29.84070774,93.76312893,6.126019932,23.28207838,muskmelon
108,22,47,28.53545677,91.72742702,6.161123579,25.1290048,muskmelon
82,13,52,27.11535046,94.86907886,6.442810053,26.51924782,muskmelon
120,23,55,27.84492803,91.60666594,6.732049075,26.47844429,muskmelon
110,22,47,29.03157242,91.82172592,6.243673725,24.93861254,muskmelon
95,23,45,27.82424457,90.56698742,6.266208727,21.19014526,muskmelon
106,10,49,27.72653142,92.00687531,6.350623739,20.21126747,muskmelon
99,12,52,28.69708334,94.30759855,6.002927293,22.21807088,muskmelon
106,20,51,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon
83,11,53,29.54097171,92.91778307,6.163921247999999,21.9653077,muskmelon
117,19,55,28.80311922,91.78336933,6.121745389,25.16359891,muskmelon
98,26,49,27.29035669,90.53330091,6.130160472999999,23.49535234,muskmelon
113,20,48,27.46583649,94.87679041,6.440584681,27.27899847,muskmelon
101,17,47,29.49401389,94.72981338,6.185053234,26.30820876,muskmelon
98,7,45,27.79161808,92.51054946,6.157724816,26.85422624,muskmelon
93,22,48,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon
95,21,47,27.93114233,93.56161439,6.431970877,20.66127836,muskmelon
109,12,48,29.45771748,92.12534736,6.708743843,20.76212031,muskmelon
118,12,47,27.96872279,92.17444796,6.010739645,28.94766949,muskmelon
100,14,49,29.48882958,91.07574233,6.365956657999999,26.01909355,muskmelon
89,9,47,29.47156259,90.77069618,6.6683827660000015,28.75226067,muskmelon
95,16,46,27.076726500000003,90.14362622,6.74669542,24.4514648,muskmelon
95,7,45,27.30008597,90.80015308,6.031665834,25.09484511,muskmelon
87,6,45,29.82729394,90.79007335,6.40077205,22.84203589,muskmelon
93,20,50,29.93061247,93.22980899,6.448792688999999,24.34814338,muskmelon
84,29,49,29.94349168,93.90741192,6.251420275,20.39020503,muskmelon
111,5,47,28.03306461,91.47355778,6.2744528110000015,21.17924769,muskmelon
111,5,52,29.8843055,94.0371147,6.135996372,21.0000988,muskmelon
111,15,54,27.7058373,92.91185695,6.194090172,22.06207161,muskmelon
89,11,47,29.78714005,94.65343534,6.327822962000001,27.8659442,muskmelon
110,15,48,28.57819995,92.86597437,6.2125672110000005,27.598717800000006,muskmelon
95,30,52,29.48069921,90.33698678,6.640470862999999,26.0365768,muskmelon
115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon
120,25,50,28.05457761,94.81637388,6.327210469,21.84869328,muskmelon
102,11,45,29.03167341,93.12603235,6.35544263,24.15591199,muskmelon
94,5,55,28.5854649,91.89216849,6.085682343999999,26.88372572,muskmelon
84,18,46,27.08808014,93.42402083,6.781050372999999,25.32159689,muskmelon
107,22,54,27.99611732,90.84660317,6.630301421,21.61893763,muskmelon
80,18,52,27.87317436,91.14849627,6.484799661,24.05207925,muskmelon
86,18,45,28.96586565,90.71832938,6.566759102000001,22.25838137,muskmelon
113,28,48,28.87726019,92.48839665,6.170520517999999,24.44267592,muskmelon
115,18,53,29.17052093,94.19790371,6.0124803510000016,22.06994464,muskmelon
82,20,54,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon
98,22,47,29.07265321,91.91533173,6.341400922,28.83568362,muskmelon
117,25,54,28.68275966,92.50969311,6.150686363999999,29.11187663,muskmelon
83,15,49,28.92705913,91.39356832,6.438008152999999,23.20076686,muskmelon
120,16,51,27.99901833,91.64193051,6.547041902999999,23.28618248,muskmelon
111,5,50,27.59350075,91.79742953,6.399891457000001,24.84266123,muskmelon
85,21,47,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon
90,23,54,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon
99,29,55,29.19378695,91.46241065,6.660954816,26.48240255,muskmelon
102,11,47,27.98780984,92.78226196,6.504906978999999,27.14509034,muskmelon
80,18,51,28.05380704,91.81758779,6.706053225,20.76582087,muskmelon
87,21,52,27.350629600000005,94.29119509999998,6.067665497999999,27.21244021,muskmelon
114,8,52,29.34081108,94.5513539,6.419083092,28.22908103,muskmelon
99,6,46,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon
89,25,50,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon
96,13,55,29.5275305,94.57459443,6.700337732,21.13545688,muskmelon
82,26,47,28.50416396,93.46806467,6.565312652999999,24.20007242,muskmelon
106,21,52,28.89578588,94.78993038,6.286515359,23.0362503,muskmelon
90,15,52,27.04927452,91.3821731,6.448061578,23.65747461,muskmelon
106,16,54,28.96017885,91.69532178,6.585872508,24.7458198,muskmelon
24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,apple
7,144,197,23.8494014,94.34814995,6.133220586,114.0512495,apple
14,128,205,22.60800988,94.58900601,6.226289556,116.0396587,apple
8,120,201,21.18667419,91.13435689,6.321152192,122.233323,apple
20,129,201,23.41044706,91.69913296,5.587905967,116.07779309999998,apple
32,137,204,22.86006627,93.12859895,5.824151692999999,117.7296726,apple
27,139,205,22.48403042,93.40819246,5.7721799460000005,105.5473627,apple
0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,apple
22,144,196,21.91191314,91.68748063,6.4992268210000015,117.0761277,apple
1,124,199,23.71059131,93.27392415,5.658473817000001,112.66765890000002,apple
30,122,197,21.37784654,92.72043743,5.573241391,106.1417017,apple
29,121,196,22.84852833,94.32130209,6.079497202000001,123.5977843,apple
13,126,204,23.1094265,92.79630809,6.3831802710000005,108.183792,apple
9,139,199,23.25230817,94.54128292,5.867420996,105.3558408,apple
0,133,200,23.67287749,90.4935574,5.708418722,104.2298028,apple
30,143,199,23.76881552,90.59810302,5.7983508000000015,102.2648546,apple
36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,apple
37,137,199,22.63946441,90.18451645,5.697945522,108.3405879,apple
33,121,203,22.45696744,94.76285385,5.6059340870000005,114.8407725,apple
7,144,195,22.96388477,93.58065995,5.85648105,104.64729859999998,apple
35,128,205,21.07273439,93.56585985,6.041053829,107.8737015,apple
29,128,198,22.44075021,92.70785115,5.685062404,121.4977331,apple
2,143,196,22.71271308,90.45261746,5.669489065,109.8852597,apple
34,140,198,21.70416965,93.44006288,5.751707342,115.1781396,apple
29,144,204,22.43324518,92.48667725,5.800448951,119.1025189,apple
32,141,203,21.25941052,92.84416234,5.821347769,109.06584709999998,apple
13,144,197,22.9215706,94.89613443,6.28022267,105.6941544,apple
25,143,198,22.81212536,91.51861705,6.027314401,107.855225,apple
9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,apple
6,144,198,21.11478672,90.31528693,5.559363609,104.5086618,apple
37,126,196,23.59997268,90.97597665,5.596449493,107.17281909999998,apple
2,120,203,23.12652652,94.71203306,5.893492998999999,108.62118329999998,apple
11,143,197,22.98458907,93.3204487,5.875718516,122.1952483,apple
10,141,201,22.12659387,90.97818277,6.386021424,104.5412275,apple
24,142,202,22.53779727,91.48135786,5.710819862,101.8474768,apple
23,138,195,22.49095104,91.70292746,5.7959857160000015,124.3915101,apple
18,125,204,22.35548159,94.47811755,6.046673619,116.7366261,apple
13,121,196,22.20700989,93.50574163,6.443382913,120.1593771,apple
26,122,202,22.44516988,94.73763514,5.617227184,107.1843273,apple
28,123,202,22.76643029,92.12438519,6.442289294,120.4359949,apple
26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,apple
21,137,196,23.6119202,91.70293849,5.812781806,123.5900822,apple
21,135,198,23.86087054,94.92048112,5.7650151260000015,105.0241329,apple
5,144,205,21.42177231,92.62665309,6.184922574,102.8045658,apple
2,123,205,22.36629253,90.78572467,5.739652177000001,124.9831618,apple
15,133,199,23.99686172,91.61001707,5.8247786360000005,117.6102915,apple
31,130,198,21.80129837,92.73446667,5.554823557000001,120.05866709999998,apple
25,143,200,23.80436344,92.80441624,6.024248787,100.6192543,apple
16,143,204,23.71475278,91.53331177,5.631333387000001,121.8961665,apple
19,122,202,23.34467359,90.37981478,5.811975094,112.8954016,apple
10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,apple
20,139,202,23.50201428,92.21083961,5.66999105,107.9868949,apple
28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,apple
28,136,200,23.06204373,92.39544055,6.245858905,114.7399101,apple
2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,apple
2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,apple
27,138,201,23.66682067,93.90191078,5.952367662,105.4004751,apple
30,127,204,22.50050273,92.45878335,6.126436584,100.9343903,apple
32,145,203,23.83053666,90.84422164,6.406818518,109.5966791,apple
29,139,205,23.64142354,93.74461474,6.155939452999999,116.6912176,apple
26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,apple
40,136,202,22.85267372,94.57645809999998,5.935336307999999,117.53140259999998,apple
6,124,200,22.98208095,93.84505029,5.971332179,109.5852253,apple
35,138,200,21.19909519,90.80819418,5.67130617,103.6838922,apple
17,136,196,23.87192332,90.49939035,5.882155987999999,103.0548094,apple
33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,apple
16,143,197,22.61711614,93.51978375,5.90402645,116.9256766,apple
27,120,200,21.45278675,90.74531921,6.1102188260000005,116.7036582,apple
29,145,205,22.81227579,92.12992101,6.212302608,109.3383552,apple
3,141,197,21.98141856,91.12719303,6.142803397000001,115.4789148,apple
15,123,204,22.52709326,92.54780429,6.365972687999999,115.3830068,apple
5,136,195,22.35628673,91.92360477,6.264202804,107.7697413,apple
10,136,204,21.19852186,92.15595143,6.276198595,105.8554351,apple
7,141,195,23.8812458,93.45067555,5.514253142,104.9116663,apple
2,129,201,22.78234161,94.36803516,5.682343744,122.1449949,apple
29,138,197,22.19055385,92.43764169,5.830892252000001,121.6622761,apple
30,137,200,22.91430043,90.70475565,5.603413172000001,118.6044645,apple
29,132,204,23.08950736,90.22507299,6.0967531,108.2166601,apple
14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,apple
18,125,203,22.44307715,91.59234006,6.160267496,102.5565807,apple
33,143,204,21.1316077,91.95769858,5.814434775,122.5391946,apple
40,144,196,22.71750705,92.25479855,5.987262638,107.0289866,apple
9,143,197,23.75033085,92.88160462,5.570020684,117.6602827,apple
38,135,203,23.76121837,93.661643,5.9655513110000005,100.825956,apple
28,130,196,22.13450646,94.67695747,6.062356467000001,112.9203223,apple
35,142,203,21.17089176,90.23730166,5.895319002000001,123.6495149,apple
12,129,205,22.36238282,91.15761594,6.119432215,118.68327250000002,apple
